,Track ID,Track Name,Track Popularity,Artist Name,Artist Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
158,0WZFN4E8HrmGUU0EMyKQ8c,Used To,69,Juice WRLD,92,0.631,0.709,2,-4.666,1,0.0505,0.0963,0.00025,0.376,0.2,84.504
159,5R2rsbwCDXORX2tLfprRmM,Yacht Club (feat. Juice WRLD),69,Lil Yachty,81,0.721,0.508,7,-7.496,1,0.394,0.317,0.00025,0.153,0.457,159.911
160,2VWBdFsDJVGlRTdz4PvYwy,Dive - Recorded At Sound Stage Nashville,69,Luke Combs,85,0.742,0.363,1,-8.188,1,0.0282,0.671,1.43e-06,0.145,0.351,130.921
161,6CTWathupIiDs7U4InHnDA,Trip,72,Ella Mai,73,0.477,0.61,11,-5.628,0,0.144,0.225,0.00025,0.107,0.358,79.882
162,74cVJfmK18rhWnscIpGXjt,Thru Your Phone,68,Cardi B,83,0.837,0.549,1,-5.722,1,0.167,0.17,0.00025,0.057,0.209,121.954
163,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,72,Travis Scott,92,0.785,0.554,1,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047
164,6NMtzpDQBTOfJwMzgMX0zl,SKELETONS,71,Travis Scott,92,0.46,0.686,1,-5.948,0,0.0367,0.00146,0.00025,0.375,0.252,148.054
165,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,76,Ariana Grande,93,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993
166,4apiNNK0jp9uqn3JDG9My1,Dark Knight Dummo,69,Trippie Redd,86,0.28,0.821,8,-2.864,0,0.111,0.167,0.00025,0.139,0.254,181.444
167,3nXrCAE44KlevAkQB2XWcN,Gonna Love Me,70,Teyana Taylor,65,0.514,0.506,10,-7.095,0,0.28,0.402,2.56e-05,0.191,0.312,88.044
168,4MXhiYIRDMGAuvZc5IFTwC,ASTROTHUNDER,72,Travis Scott,92,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901
169,3EWMoDIm6lzuR0zQKtuCJX,Up Down (feat. Florida Georgia Line),67,Morgan Wallen,94,0.589,0.882,6,-3.039,1,0.035,0.0813,0.00025,0.146,0.793,129.915
170,2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,80,Lady Gaga,89,0.553,0.502,1,-5.972,1,0.0409,0.299,0.00025,0.764,0.296,129.976
171,77G0k1La0c5Dw8bAFANcyp,Sports,70,Beach Bunny,71,0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142
172,6MBUUSIWCzaXW4q58Ktrv9,Slow Dance In A Parking Lot,68,Jordan Davis,76,0.523,0.837,7,-4.494,1,0.0335,0.301,0.00025,0.172,0.523,82.006
173,3EPXxR3ImUwfayaurPi3cm,Be Alright,77,Dean Lewis,80,0.553,0.586,11,-6.319,1,0.0362,0.697,0.00025,0.0813,0.443,126.684
174,7uzmGiiJyRfuViKKK3lVmR,Mine,72,Bazzi,74,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929
175,2fSW54bA6x2iWePU7rpCiP,Mama Cry,70,YNW Melly,75,0.543,0.492,7,-7.432,1,0.156,0.0739,0.00025,0.11,0.107,220.099
176,42fw0rxRO2xbesF6mJfd4Y,Tequila,68,Dan + Shay,73,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.00025,0.132,0.494,86.016
177,22WV03i2lBbwNVCE1g671p,151 Rum,69,JID,81,0.756,0.867,7,-3.626,1,0.162,0.155,0.00285,0.33,0.666,129.983
178,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),71,Khalid,88,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.00025,0.134,0.338,143.955
179,7wBJfHzpfI3032CSD7CE2m,STARGAZING,73,Travis Scott,92,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007
180,7pT6WSg4PCt4mr5ZFyUfsF,If We Have Each Other,73,Alec Benjamin,79,0.656,0.577,10,-5.566,0,0.0802,0.698,0.00025,0.296,0.861,173.094
181,60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),73,Eminem,94,0.876,0.786,10,-4.884,0,0.306,0.0627,0.00025,0.127,0.575,153.068
182,4SWWe2OYC4mqf40Gc2RSdl,Down Below,71,Roddy Ricch,82,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969
183,0rH0mprtecH3grD9HFM5AD,Reckless Love,68,Cory Asbury,65,0.572,0.685,6,-7.29,1,0.0356,0.0291,0.00025,0.0963,0.232,110.698
184,5i0eJv1DzuyhaYnro4wTKg,Crazy Story,67,Only The Family,65,0.833,0.496,11,-8.827,1,0.436,0.00999,1.99e-05,0.126,0.148,156.932
185,6IpvkngH89cA3hhPC84Leg,Wish - Trippie Mix,68,Diplo,80,0.561,0.832,9,-7.661,1,0.0717,0.232,0.00025,0.107,0.666,93.991
186,2Grb4G6t9VIqo6moKUloom,Don't Come Out The House (with 21 Savage),68,Metro Boomin,92,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963
187,18pwD0HrweX8oCgIkayRb4,Nun Major,67,Shoreline Mafia,70,0.79,0.518,8,-6.571,1,0.212,0.0936,0.00025,0.357,0.487,97.986
188,3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,74,Nio Garcia,75,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507
189,644rGY6maSElnKVsAg1gJj,Girls Need Love,71,Summer Walker,82,0.645,0.418,6,-10.065,0,0.29,0.558,0.0003,0.562,0.123,96.963
190,1khmgu0pveJbkbpbkyvcQv,La Romana,72,Bad Bunny,100,0.655,0.725,1,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8
191,2JMW1iCKgPnSqbVVhHR6wI,Losing My Mind,66,Baby Smoove,68,0.73,0.44,1,-13.748,0,0.229,0.0867,0.00025,0.104,0.077,94.982
192,6ojicjDYUUoeE1tdSvfFo4,Must've Never Met You,67,Luke Combs,85,0.455,0.892,6,-3.218,1,0.0564,0.00951,0.00025,0.143,0.641,75.218
193,1jzIJcHCXneHw7ojC6LXiF,Potato Salad,69,"Tyler, The Creator",87,0.538,0.612,2,-6.02,1,0.424,0.308,0.00025,0.213,0.684,168.197
194,33LizV83s7z1gwtmLiKlmv,Dead and Cold,71,SadBoyProlific,68,0.622,0.467,2,-9.889,0,0.568,0.872,2.15e-06,0.0931,0.716,87.967
195,5PjdC2gMATetx5xdnwGUu7,i wanna be your girlfriend,74,girl in red,77,0.541,0.382,7,-14.323,1,0.035,0.0215,0.000836,0.304,0.343,155.901
196,01TnVDiet1DFTsyWKUKovl,NUMB,72,XXXTENTACION,90,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91
197,3kxUcpFquT4ZdvJC1Nyu5q,Cabin Noise Focus,73,Crafting Audio,61,0.107,0.236,11,-26.609,0,0.0579,0.937,0.0138,0.111,0.00228,80.628
198,1Omt5bfz1tZUCqd26HxbS0,Beyond,70,Leon Bridges,74,0.581,0.687,6,-5.4,1,0.105,0.229,0.00025,0.109,0.187,76.014
199,1wa6QQsdSE3X2GbRljGpFk,Candles,68,Juice WRLD,92,0.715,0.574,7,-6.236,1,0.0817,0.373,0.00025,0.174,0.337,157.0
200,7zLYKWcXnYeHHWidalz7rj,Noticed,71,Lil Mosey,73,0.699,0.558,11,-7.622,1,0.0603,0.462,0.00025,0.116,0.493,79.992
201,6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",68,Lil Baby,91,0.753,0.686,1,-5.415,0,0.284,0.0677,0.00025,0.193,0.886,132.055
202,1tNJrcVe6gwLEiZCtprs1u,3 Nights,72,Dominic Fike,75,0.815,0.518,7,-6.594,0,0.0897,0.223,0.00025,0.104,0.877,151.891
203,7fd3aMiuwHWKsTdZafjOfZ,A Pearl,71,Mitski,81,0.295,0.637,8,-4.043,1,0.0288,0.0496,0.0236,0.112,0.221,84.551
204,63USmok1OioBzKuWGW9wAg,Nunca Es Suficiente,64,Los Ángeles Azules,78,0.789,0.518,2,-5.417,0,0.0406,0.398,0.00025,0.0891,0.78,94.001
205,4LiMQ6G9n84rDUBs9wtwz6,Singles You Up,67,Jordan Davis,76,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.00025,0.242,0.631,199.943
206,2yQZwi1P8AkkxxFhQ8rMEK,Greatest Love Story,66,LANCO,56,0.669,0.617,10,-8.72,1,0.057,0.401,0.00025,0.119,0.621,147.992
207,6QdnKD1zwEgyOWtkrdzlOF,Hurt You,74,The Weeknd,99,0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932
208,2qGfZAgDe1pV2y5xJAhi6R,Slime Belief,66,YoungBoy Never Broke Again,86,0.748,0.578,9,-5.72,1,0.194,0.257,0.00025,0.13,0.166,140.016
209,1Knctxx9vGZxpZfF66BIEa,Legends,70,Juice WRLD,92,0.594,0.798,4,-5.244,1,0.0844,0.115,0.00025,0.143,0.381,142.049
210,2BgEsaKNfHUdlh97KmvFyo,2002,79,Anne-Marie,80,0.697,0.683,1,-2.881,0,0.117,0.0372,0.00025,0.137,0.603,96.133
211,22An65gG31JLf9n18qjdhZ,BAD!,71,XXXTENTACION,90,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983
212,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,73,Drake,98,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03
213,3dCZm5HrG0jIXAHfNkg2H0,Take It From Me,67,Jordan Davis,76,0.592,0.891,10,-3.144,1,0.0512,0.0267,0.00025,0.352,0.674,99.983
214,1n8wr8tRHs5jmBxNWXedcn,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",67,Shoreline Mafia,70,0.9,0.385,1,-12.189,0,0.435,0.371,0.00025,0.142,0.488,99.964
215,1LiN0Z98FkR1t0m8KmLcAH,Amanece,78,Anuel AA,91,0.79,0.631,8,-5.549,0,0.0425,0.437,0.00025,0.158,0.889,94.039
216,6F5mZpEEjhsAW8UEqbIpz1,Tired,70,beabadoobee,79,0.63,0.418,7,-7.111,0,0.0254,0.483,0.15,0.111,0.345,140.037
217,2kx5sQgmjYug0GiDh1a4sU,"Living Life, In The Night",78,Cheriimoya,66,0.624,0.499,1,-9.962,0,0.0495,0.82,0.00025,0.12,0.298,143.249
218,5p7GiBZNL1afJJDUrOA6C8,Hurt Feelings,68,Mac Miller,86,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655
219,4NBTZtAt1F13VvlSKe6KTl,This Feeling,71,The Chainsmokers,83,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.00025,0.0912,0.449,105.049
220,4lFfMRH0YH4pW5gczTDbNC,Medicine,66,Queen Naija,65,0.741,0.37,8,-8.437,0,0.324,0.24,0.00025,0.118,0.13,116.06
221,3aauaXWRgwCMoykMbI0Jq1,I Feel Like I'm Drowning,75,Two Feet,74,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927
222,6VChAU4QENeLwf3OaHBJxC,Must Be The Whiskey,64,Cody Jinks,67,0.546,0.786,3,-5.06,0,0.0401,0.0915,8.67e-05,0.168,0.679,126.003
223,4xDwCYhobDehSBGUmd5H6Y,FEEL NOTHING,72,The Plot In You,65,0.448,0.825,4,-5.307,0,0.0621,0.00353,0.00025,0.108,0.226,144.17
224,7qcXUzPwoxSBFxjTbNrV0B,The Gold - Phoebe Bridgers Version,70,Manchester Orchestra,65,0.299,0.399,10,-12.176,1,0.0376,0.816,0.00117,0.147,0.302,158.253
225,55WLWX71YkHt2tSucNIf1g,Sold Out Dates (feat. Lil Baby),68,Gunna,86,0.817,0.556,4,-7.178,0,0.14,0.469,0.00025,0.131,0.314,126.991
226,2bsC6KLZ6a9v6zdoDkziBL,Dirty Love,67,Mt. Joy,70,0.774,0.439,5,-7.612,0,0.0364,0.595,0.00127,0.109,0.661,125.085
227,3Yt2ph8Ko0JBANpdawzSF2,Major (feat. Key Glock),65,Young Dolph,76,0.907,0.651,6,-5.661,0,0.312,0.0111,0.000433,0.108,0.637,147.026
228,55DyBUkjebkcYhDGfEXitR,Cariño,69,The Marías,73,0.647,0.385,1,-13.717,0,0.0295,0.402,0.0569,0.117,0.66,113.982
229,0INehbMZOFPnaPBAjK97i3,I'll Be Fine,67,Juice WRLD,92,0.523,0.678,8,-6.071,1,0.0692,0.000616,0.00025,0.142,0.277,159.909
230,5mIOsPuQdXchVY0jB5NO9Q,4EVER,68,Clairo,78,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331
231,4wFjTWCunQFKtukqrNijEt,MotorSport,69,Migos,80,0.904,0.518,2,-5.32,1,0.183,0.0305,0.00025,0.325,0.188,137.996
232,4ppTAJUbNXELZcoUaL90wo,Try Me,73,The Weeknd,99,0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026
233,5t3Vk8bRKylx4fjj7qlbib,bitches broken hearts,72,Billie Eilish,90,0.778,0.422,1,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033
234,4RVbK6cV0VqWdpCDcx3hiT,Reborn,68,KIDS SEE GHOSTS,63,0.585,0.597,1,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051
235,7DKS0rX27cCEPsK0R6tFWS,Wasted Times,72,The Weeknd,99,0.56,0.678,10,-6.167,0,0.0581,0.61,1.42e-05,0.111,0.29,122.585
236,2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,68,Vance Joy,78,0.637,0.864,8,-4.381,1,0.0468,0.484,0.00025,0.222,0.706,99.995
237,1B6TmCvKjC4dopBohVW51x,B.E.D.,69,Jacquees,71,0.739,0.536,1,-6.501,1,0.0587,0.00368,0.00025,0.0968,0.193,122.022
238,39NDBdU5Xkm5pCFGa5kZtI,Ladders,69,Mac Miller,86,0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961
239,4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),70,Bebe Rexha,85,0.642,0.772,10,-6.61,1,0.0848,0.0476,0.00025,0.0646,0.589,153.995
240,51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",68,Jay Rock,74,0.645,0.705,1,-5.008,1,0.299,0.000813,0.00025,0.128,0.376,137.133
241,1B4gJRq61xTs6r1O0Uq2iY,Casper,68,Takeoff,76,0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071
242,3L19besdNQzd342qL78xqm,Demons and Angels (feat. Juice WRLD),67,A Boogie Wit da Hoodie,85,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503
243,00RLNHc2jkEjUoCUlFgPVT,welcome and goodbye,68,"Dream, Ivory",62,0.584,0.717,1,-5.175,0,0.0266,0.0194,0.756,0.0739,0.659,140.031
244,3f5lA8nnc4YYF1qf78WpHw,Ella Quiere Beber - Remix,75,Anuel AA,91,0.75,0.665,8,-3.083,1,0.124,0.265,0.00025,0.0515,0.697,95.239
245,2JmFRXaJrkAUD2cs6U20KG,Jet Fuel,67,Mac Miller,86,0.791,0.557,7,-9.622,0,0.0698,0.54,0.00025,0.103,0.284,119.973
246,4ofwffwvvnbSkrMSCKQDaC,Shotgun,75,George Ezra,78,0.673,0.735,5,-4.733,1,0.0457,0.286,0.00025,0.242,0.754,115.744
247,1D2L6MefbXon28PzIk9I3r,92 Explorer,69,Post Malone,90,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046
248,6OaVWaGfhXn70ZJfdVcabn,NO BYSTANDERS,70,Travis Scott,92,0.731,0.811,1,-3.225,1,0.0712,0.0204,0.00025,0.411,0.426,147.045
249,3EikYy40GMSp8l5mDV6IQo,Foot Fungus,66,Ski Mask The Slump God,77,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953
250,6guWjUuNYziyNXgjFo1IpF,"Houston, We Got a Problem",66,Luke Combs,85,0.521,0.762,9,-5.059,1,0.0362,0.0961,6.15e-06,0.395,0.486,143.866
251,2dgrYdgguVZKeCsrVb9XEs,What's the Use?,69,Mac Miller,86,0.759,0.492,1,-10.338,0,0.12,0.736,0.00989,0.107,0.561,104.974
252,0wbnC9AUenxp613TYaJsGK,Narcos,69,Migos,80,0.936,0.585,1,-6.914,1,0.125,0.0142,0.00025,0.132,0.242,124.991
253,1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,69,Rich The Kid,71,0.876,0.519,11,-6.531,1,0.143,0.202,0.00025,0.108,0.158,94.981
254,7CoMBpPTwQi2wPT0U0Nr9b,State Lines,71,Novo Amor,74,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474
255,2umdwsJRuFHBRw8TCQmYbq,I Came Thru,65,YoungBoy Never Broke Again,86,0.586,0.539,11,-8.743,0,0.199,0.178,0.00025,0.105,0.197,158.116
256,5rYpwP1dHWGVMrSZbTmt3e,Life is Beautiful,70,Lil Peep,86,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056
257,6r7ULK6c5CLVvImjTIztl1,Floor 555,69,XXXTENTACION,90,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219
258,19m3E0nMZobyA93AxMXC32,I'm Still,67,Juice WRLD,92,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.00025,0.154,0.282,119.948
259,6Hgh47WXVKtXN5zGOu0hjI,OTW,70,Khalid,88,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989
260,37mfTcSlX60JtAvAETytGs,Choke,68,I DONT KNOW HOW BUT THEY FOUND ME,65,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.00025,0.296,0.583,120.324
261,49QVOdWgGagzLrThkIqtK6,Scared Of Love,67,Juice WRLD,92,0.642,0.562,11,-4.869,0,0.0812,0.032,0.00025,0.168,0.177,158.001
262,2RSHsoi04658QL5xgQVov3,Bad Liar,78,Imagine Dragons,91,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.00025,0.368,0.0827,177.913
263,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),77,Mark Ronson,77,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066
264,7yotKA30dwTKNEGomV9ZsI,KOD,67,J. Cole,89,0.823,0.783,1,-6.274,1,0.154,0.21,0.00025,0.113,0.199,141.882
265,5p7ujcrUXASCNwRaWNHR1C,Without Me,74,Halsey,86,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041
266,3QVe9gr87GYcRXAkVpPVYl,Middy Titty,68,Paulie Leparik,59,0.58,0.633,3,-5.297,1,0.036,0.111,0.88,0.369,0.913,131.912
267,7rwX0O3RlxqqIjQM8evm5E,Solita,74,Ozuna,91,0.807,0.633,10,-6.016,0,0.0929,0.0564,0.00025,0.107,0.325,138.038
268,5nayhWICkQGMTkisxVMbRw,FlatBed Freestyle,67,Playboi Carti,85,0.755,0.552,9,-5.604,1,0.288,0.0967,0.00025,0.158,0.402,153.157
269,4VcPtoOpK3oBMDZJ9Ptp9f,No Auto Durk,65,Only The Family,65,0.765,0.553,11,-7.116,0,0.358,0.00822,0.00025,0.206,0.565,154.971
270,6n6OQfBpCgzF9oEg8zhBN7,Get Along,65,Kenny Chesney,73,0.632,0.804,7,-6.109,1,0.0503,0.101,0.00025,0.17,0.35,92.456
271,0WHi11uzahqpEtPGYCW6oQ,If I Killed Someone For You,70,Alec Benjamin,79,0.514,0.605,7,-5.363,1,0.0337,0.774,2.91e-06,0.121,0.409,120.894
272,0gV5B7zmJkS1aaH9APokrH,Wow Freestyle (feat. Kendrick Lamar),68,Jay Rock,74,0.782,0.633,8,-4.644,1,0.341,0.0355,0.00025,0.0615,0.749,150.055
273,1Gno5IBUHh6vUKp4nxu2Yd,Love Drugs and Sex,66,A Boogie Wit da Hoodie,85,0.762,0.553,5,-7.207,0,0.112,0.55,0.00025,0.115,0.773,119.973
274,5aXgz1oKK8Q9z9xvTmSnrO,Topanga,65,Trippie Redd,86,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955
275,3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),73,The 1975,82,0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227
276,6Hmc5Afutf4hcrjnBYNidS,Baby Keem,66,Baby Keem,82,0.929,0.653,9,-4.594,1,0.268,0.00166,7.71e-06,0.585,0.525,140.065
277,4vCAzANUWDE24URV6wQ4ra,Otra Noche en Miami,76,Bad Bunny,100,0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661
278,18uwL0vNUanqZH0ro2QcOP,comethru,75,Jeremy Zucker,75,0.795,0.178,1,-11.991,1,0.0574,0.607,0.00025,0.623,0.608,93.982
279,2Yl4OmDby9iitgNWZPwxkd,Be Careful,66,Cardi B,83,0.82,0.568,6,-8.23,0,0.411,0.0256,0.00025,0.0952,0.535,152.279
280,77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),70,The Weeknd,99,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584
281,5GxnROd93Y7NGt2ci0TwBw,Mr. Clean,65,Yung Gravy,74,0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74
282,6fc51JZVE0Yijdi6RuoLFv,Painkillers,66,Rainbow Kitten Surprise,74,0.754,0.405,7,-11.547,1,0.0378,0.466,0.00179,0.1,0.0843,114.938
283,0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa (feat. Kendrick Lamar),65,Lil Wayne,88,0.856,0.694,2,-4.393,1,0.169,0.371,0.00025,0.109,0.489,122.08
284,4z9KVNX4hmk672SJfhtQNz,F Song,68,Strawberry Guy,68,0.236,0.511,1,-10.788,0,0.0442,0.407,0.281,0.346,0.227,80.973
285,0b9oOr2ZgvyQu88wzixux9,This Is America,68,Childish Gambino,82,0.854,0.463,5,-6.159,1,0.137,0.117,0.00025,0.354,0.549,120.024
286,23OXdR7YuUBVWh5hSnYJau,Chlorine,72,Twenty One Pilots,82,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009
287,54IbnYEdA3ymfxv07WgN3b,Your Teeth In My Neck,67,Kali Uchis,86,0.853,0.604,3,-5.794,0,0.0511,0.0696,1.65e-06,0.135,0.86,116.0
288,7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),69,XXXTENTACION,90,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147
289,7rC5Pl8rQSX4myONQHYPBK,Mob Ties,68,Drake,98,0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009
290,7bOlOJHn9IOaXX7IwaK905,Through the Storm,64,YoungBoy Never Broke Again,86,0.881,0.581,5,-5.162,1,0.0901,0.631,0.00025,0.0986,0.876,78.508
291,7wvwXi9Z66dcH5t202vVkN,Will He,70,Joji,86,0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014
292,1e4rwBPVI32vZtTJu7mJ4J,Chun-Li,69,Nicki Minaj,88,0.686,0.73,6,-5.077,0,0.374,0.278,4.76e-05,0.106,0.474,128.943
293,1jo3TwNGCXfNdB5uba3ZVv,Killshot,69,Eminem,94,0.893,0.651,1,-8.647,0,0.367,0.0995,0.00025,0.371,0.6,105.835
294,2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),64,Maroon 5,88,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001
295,4LyIHEDbAWDeKV0JbVZae9,affection,67,BETWEEN FRIENDS,60,0.394,0.565,2,-7.264,1,0.126,0.518,1.68e-06,0.0853,0.308,90.773
296,08bNPGLD8AhKpnnERrAc6G,FRIENDS,76,Marshmello,85,0.626,0.88,9,-2.384,0,0.0504,0.205,0.00025,0.128,0.534,95.079
297,7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,68,Childish Gambino,82,0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736
298,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",74,DJ Snake,80,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881
299,1fvCggAYrW0VtCljtqv4h2,Last Memory,65,Takeoff,76,0.854,0.708,1,-5.805,0,0.244,0.175,0.00025,0.241,0.172,118.032
300,6w7ily4cFWEPO0XWFQYeUO,Bulletproof,63,Godsmack,71,0.39,0.91,5,-3.268,0,0.133,0.000198,0.00025,0.156,0.644,162.253
301,24BNgrtp6Fag4M5BQPEgsV,End Of The Road,66,Juice WRLD,92,0.373,0.717,1,-5.833,0,0.083,0.0568,0.00025,0.114,0.293,109.977
302,2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,73,Eminem,94,0.749,0.794,1,-5.063,1,0.064,0.0193,0.00025,0.543,0.46,135.959
303,3qTmB5HxP9ilJaiM6B1yuk,Five More Minutes,64,Scotty McCreery,65,0.494,0.634,7,-4.933,1,0.0282,0.259,1.15e-06,0.109,0.28,156.03
304,73hmZZ7HyLgUQj2DaybfBb,Coma,65,$uicideboy$,89,0.689,0.781,8,-4.97,1,0.052,0.0178,0.00226,0.618,0.562,119.939
305,7uoFMmxln0GPXQ0AcCBXRq,Snowman,77,Sia,87,0.716,0.512,1,-6.257,1,0.0331,0.483,0.00025,0.0928,0.326,104.957
306,4c2xt1trwYZpMqPWY35Xi9,Jaded,66,Drake,98,0.764,0.271,1,-5.697,1,0.0414,0.037,0.00025,0.175,0.0371,116.019
307,3A2yGHWIzmGEIolwonU69h,Act Up,65,City Girls,69,0.938,0.638,8,-4.713,1,0.189,0.0167,0.00025,0.111,0.313,97.075
308,30VHURM5NOfoZmqp2iKawS,Butterflies,65,Kacey Musgraves,71,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97
309,6JyEh4kl9DLwmSAoNDRn5b,4th Dimension,67,KIDS SEE GHOSTS,63,0.765,0.542,1,-6.755,1,0.39,0.278,1.87e-05,0.609,0.734,171.945
310,75ls0gurX68lUmMjE7QcsE,all the kids are depressed,72,Jeremy Zucker,75,0.773,0.437,9,-8.281,1,0.0963,0.836,2.42e-05,0.544,0.707,103.861
311,6XcfKZvJio9Z0fQy11GnNX,broken,67,lovelytheband,64,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996
312,48QmG1dfvMuYLxMPt7KSRA,No Lie,80,Sean Paul,83,0.742,0.882,7,-2.862,1,0.117,0.0466,0.00025,0.206,0.463,102.04
313,3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,78,MC L da Vinte,67,0.828,0.599,11,-1.624,1,0.149,0.381,0.00025,0.0775,0.478,86.533
314,14e46mURUUwB3i2vTe1gFz,Astrovan,64,Mt. Joy,70,0.548,0.444,3,-9.4,1,0.0384,0.866,0.00025,0.134,0.62,169.917
315,6otiaV2fagE3s8IvP6WkwG,I'm Just a Kid,69,Simple Plan,71,0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065
